x,y,z,m
0.393170,0.665273,0.393170,0.432600
0.075076,0.074953,0.075076,0.488205
0.100589,0.931120,0.100589,0.745567
0.855190,0.378491,0.855190,0.430128
0.028047,0.752342,0.028047,0.310068
0.938414,0.724479,0.938414,0.261116
0.465163,0.638966,0.465163,0.536973
0.861721,0.193335,0.861721,0.150426
0.236335,0.121738,0.236335,0.272744
0.980132,0.036500,0.980132,0.056368
0.923399,0.083987,0.923399,0.787927
0.501755,0.571062,0.501755,0.777398
0.713309,0.218726,0.713309,0.890164
0.148015,0.198981,0.148015,0.127537
0.870785,0.610797,0.870785,0.162664
0.438887,0.552080,0.438887,0.237465
0.835963,0.443617,0.835963,0.327464
0.602802,0.761132,0.602802,0.980163
0.947020,0.831599,0.947020,0.733634
0.112094,0.850673,0.112094,0.521561
0.787927,0.776788,0.787927,0.970580
0.843043,0.258431,0.843043,0.996643
0.160924,0.251167,0.160924,0.606403
0.860866,0.479934,0.860866,0.309946
0.684469,0.403638,0.684469,0.051057
0.830134,0.837886,0.830134,0.061464
0.015473,0.891934,0.015473,0.544816
0.049806,0.376782,0.049806,0.597430
0.697470,0.339732,0.697470,0.271279
0.113468,0.882565,0.113468,0.186010
0.632801,0.918790,0.632801,0.595904
0.194250,0.026948,0.194250,0.318217
0.180517,0.055727,0.180517,0.429182
0.955290,0.637104,0.955290,0.133610
0.879055,0.264290,0.879055,0.714927
0.084658,0.090060,0.084658,0.971068
0.793786,0.102237,0.793786,0.043489
0.455702,0.832362,0.455702,0.044557
0.489669,0.253517,0.489669,0.390240
0.912015,0.024445,0.912015,0.244057
0.629078,0.735099,0.629078,0.978637
0.677725,0.310465,0.677725,0.061098
0.194189,0.229163,0.194189,0.268563
0.392621,0.712424,0.392621,0.639821
0.334880,0.540117,0.334880,0.069704
0.772301,0.650014,0.772301,0.952452
0.841243,0.176489,0.841243,0.779717
0.893277,0.084994,0.893277,0.100345
0.241279,0.058199,0.241279,0.747520
0.103183,0.790826,0.103183,0.739708
0.523637,0.348369,0.523637,0.761711
0.556017,0.747063,0.556017,0.632191
0.485092,0.410413,0.485092,0.663625
0.372112,0.659047,0.372112,0.320963
0.703360,0.890164,0.703360,0.085788
0.423414,0.602344,0.423414,0.931303
0.134617,0.922788,0.134617,0.315195
0.743645,0.792261,0.743645,0.096347
0.336406,0.464858,0.336406,0.281442
0.563341,0.478378,0.563341,0.008057
0.314951,0.751488,0.314951,0.670217
0.970244,0.964232,0.970244,0.592822
0.998108,0.878109,0.998108,0.161321
0.194098,0.751579,0.194098,0.812342
0.332743,0.507736,0.332743,0.792261
0.517258,0.810144,0.517258,0.089358
0.007721,0.702963,0.007721,0.446242
0.809412,0.972076,0.809412,0.858486
0.801324,0.882900,0.801324,0.465682
0.687979,0.451460,0.687979,0.241859
0.553880,0.905209,0.553880,0.390301
0.303262,0.488937,0.303262,0.850185
0.765618,0.273293,0.765618,0.820551
0.748527,0.121067,0.748527,0.708213
0.819147,0.468154,0.819147,0.405744
0.095187,0.075014,0.095187,0.305704
0.827204,0.405469,0.827204,0.957549
0.052950,0.788079,0.052950,0.773217
0.105289,0.017640,0.105289,0.688040
0.255013,0.552049,0.255013,0.182714
0.269356,0.960936,0.269356,0.573138
0.168157,0.782952,0.168157,0.973663
0.958342,0.447188,0.958342,0.840846
0.628010,0.415448,0.628010,0.503372
0.181921,0.201300,0.181921,0.584490
0.999023,0.422498,0.999023,0.723258
0.293252,0.542833,0.293252,0.501022
0.959777,0.459639,0.959777,0.979217
0.586444,0.593310,0.586444,0.754418
0.913144,0.634846,0.913144,0.937681
0.519303,0.608142,0.519303,0.963713
0.021332,0.402753,0.021332,0.636280
0.561052,0.433729,0.561052,0.316477
0.866207,0.584460,0.866207,0.659597
0.664846,0.089358,0.664846,0.807092
0.734184,0.511826,0.734184,0.440016
0.365520,0.474410,0.365520,0.599933
0.526658,0.297128,0.526658,0.683554
0.502335,0.200232,0.502335,0.517716
0.295022,0.227638,0.295022,0.920469
0.566363,0.547319,0.566363,0.654744
0.400861,0.284982,0.400861,0.181127
0.673421,0.547166,0.673421,0.115238
0.301126,0.789880,0.301126,0.796899
0.161565,0.189428,0.161565,0.876583
0.958159,0.171453,0.958159,0.325785
0.813898,0.754021,0.813898,0.777581
0.875057,0.861995,0.875057,0.603229
0.705924,0.267891,0.705924,0.631764
0.755638,0.316294,0.755638,0.917997
0.678610,0.087344,0.678610,0.465773
0.789788,0.156316,0.789788,0.312754
0.435743,0.604877,0.435743,0.882443
0.563372,0.440626,0.563372,0.010102
0.266701,0.081210,0.266701,0.549150
0.593677,0.058962,0.593677,0.963225
0.394055,0.602557,0.394055,0.811274
0.489334,0.251869,0.489334,0.531541
0.946318,0.162328,0.946318,0.430189
0.735527,0.254952,0.735527,0.281777
0.555498,0.868374,0.555498,0.446822
0.104282,0.068758,0.104282,0.913572
0.579791,0.274880,0.579791,0.169622
0.689474,0.353069,0.689474,0.310129
0.951323,0.839656,0.951323,0.288217
0.567003,0.446455,0.567003,0.714408
0.648610,0.505753,0.648610,0.111332
0.080020,0.510880,0.080020,0.029389
0.794458,0.408887,0.794458,0.930357
0.749077,0.801294,0.749077,0.244331
0.378399,0.709281,0.378399,0.507431
0.807184,0.059877,0.807184,0.985168
0.604480,0.548692,0.604480,0.688803
0.360027,0.036012,0.360027,0.190466
0.863918,0.132481,0.863918,0.143162
0.171178,0.130345,0.171178,0.912381
0.332591,0.936705,0.332591,0.224860
0.072207,0.164708,0.072207,0.241981
0.194006,0.039918,0.194006,0.962188
0.997833,0.276406,0.997833,0.360515
0.486648,0.580584,0.486648,0.170537
0.645985,0.937834,0.645985,0.714896
0.576800,0.338694,0.576800,0.691061
0.763176,0.100955,0.763176,0.318522
0.256111,0.443159,0.256111,0.753502
0.054445,0.466994,0.054445,0.177221
0.464370,0.203558,0.464370,0.464766
0.718711,0.880764,0.718711,0.839808
0.637104,0.067324,0.637104,0.422132
0.608722,0.850337,0.608722,0.073977
0.678152,0.701804,0.678152,0.451460
0.016327,0.191443,0.016327,0.667165
0.557390,0.201056,0.557390,0.470534
0.082675,0.797204,0.082675,0.352092
0.533494,0.418226,0.533494,0.477401
0.833338,0.532395,0.833338,0.857845
0.001373,0.422346,0.001373,0.663533
0.838282,0.253273,0.838282,0.085421
0.965087,0.080355,0.965087,0.652181
0.497360,0.951903,0.497360,0.408612
0.135136,0.764306,0.135136,0.861629
0.950194,0.025636,0.950194,0.099796
0.651601,0.183203,0.651601,0.993500
0.611469,0.671987,0.611469,0.880703
0.431349,0.340159,0.431349,0.646016
0.331034,0.407666,0.331034,0.598071
0.140965,0.614368,0.140965,0.052248
0.179113,0.713584,0.179113,0.024659
0.794305,0.968139,0.794305,0.943602
0.856410,0.804041,0.856410,0.784906
0.975219,0.278970,0.975219,0.537645
0.729179,0.521439,0.729179,0.405652
0.685018,0.796594,0.685018,0.651967
0.489608,0.355754,0.489608,0.492050
0.815455,0.724876,0.815455,0.942015
0.440809,0.589068,0.440809,0.028199
0.246040,0.928983,0.246040,0.264504
0.406995,0.565172,0.406995,0.803125
0.567003,0.767357,0.567003,0.165807
0.268685,0.083926,0.268685,0.961333
0.426679,0.048738,0.426679,0.495193
0.122776,0.920988,0.122776,0.678732
0.504349,0.114322,0.504349,0.142888
0.067782,0.472182,0.067782,0.963439
0.107791,0.044527,0.107791,0.903745
0.614002,0.523179,0.614002,0.581439
0.396039,0.991302,0.396039,0.465163
0.718558,0.143864,0.718558,0.107456
0.226936,0.634968,0.226936,0.520585
0.445662,0.708090,0.445662,0.100742
0.629841,0.766350,0.629841,0.007752
0.251717,0.037904,0.251717,0.405805
0.903256,0.993805,0.903256,0.471877
0.895596,0.673421,0.895596,0.578143
0.337535,0.575121,0.337535,0.554064
0.973540,0.266976,0.973540,0.435194
0.562548,0.374798,0.562548,0.604450
0.079562,0.103092,0.079562,0.732017
0.520249,0.945860,0.520249,0.420606
0.590533,0.742637,0.590533,0.961974
0.062319,0.736930,0.062319,0.110782
0.076235,0.792505,0.076235,0.282693
0.173009,0.424329,0.173009,0.082156
0.334666,0.800165,0.334666,0.566820
0.816645,0.369091,0.816645,0.154180
0.052126,0.273202,0.052126,0.577593
0.410199,0.198950,0.410199,0.796747
0.088321,0.823817,0.088321,0.269875
0.921201,0.515397,0.921201,0.493545
0.386639,0.438276,0.386639,0.215888
0.590197,0.725700,0.590197,0.230415
0.509232,0.871609,0.509232,0.155858
0.278420,0.999939,0.278420,0.108524
0.797143,0.166936,0.797143,0.673879
0.440565,0.353069,0.440565,0.082644
0.155522,0.300302,0.155522,0.998779
0.722343,0.851924,0.722343,0.824519
0.463820,0.949889,0.463820,0.929746
0.183050,0.947203,0.183050,0.710990
0.610767,0.390667,0.610767,0.887173
0.143529,0.930631,0.143529,0.937498
0.154729,0.514023,0.154729,0.088534
0.658498,0.516800,0.658498,0.756188
0.608814,0.972167,0.608814,0.849055
0.614368,0.550432,0.614368,0.839259
0.350902,0.447645,0.350902,0.007416
0.451888,0.838160,0.451888,0.767235
0.158971,0.048067,0.158971,0.476791
0.513749,0.105747,0.513749,0.642262
0.371197,0.825434,0.371197,0.920408
0.017304,0.080081,0.017304,0.826350
0.671041,0.420637,0.671041,0.552355
0.652272,0.696158,0.652272,0.804651
0.497421,0.833247,0.497421,0.063478
0.803125,0.429060,0.803125,0.173833
0.079989,0.315744,0.079989,0.672079
0.397107,0.751213,0.397107,0.755303
0.099155,0.393353,0.099155,0.299631
0.376690,0.714072,0.376690,0.833399
0.971374,0.008271,0.971374,0.871731
0.797204,0.655538,0.797204,0.518784
0.759056,0.789453,0.759056,0.743706
0.549577,0.031678,0.549577,0.236732
0.706015,0.446883,0.706015,0.251534
0.707968,0.373974,0.707968,0.340342
0.397443,0.291360,0.397443,0.387585
0.502457,0.371105,0.502457,0.848872
0.545183,0.878964,0.545183,0.601276
0.916593,0.076296,0.916593,0.310984
0.397748,0.780419,0.397748,0.725059
0.910184,0.239051,0.910184,0.793054
0.775597,0.475845,0.775597,0.025025
0.266823,0.762444,0.266823,0.992370
0.731162,0.374157,0.731162,0.376873
0.066713,0.284890,0.066713,0.475600
0.834193,0.957671,0.834193,0.566485
0.784143,0.887387,0.784143,0.041841
0.081759,0.051515,0.081759,0.715781
0.010193,0.925474,0.010193,0.211158
0.433485,0.218360,0.433485,0.833613
0.800562,0.986206,0.800562,0.837581
0.971618,0.277718,0.971618,0.491409
0.647877,0.970275,0.647877,0.847560
0.686239,0.950713,0.686239,0.624012
0.079745,0.298990,0.079745,0.103275
0.885556,0.629353,0.885556,0.455397
0.881161,0.246345,0.881161,0.390790
0.230720,0.271310,0.230720,0.549577
0.942137,0.396008,0.942137,0.533464
0.396374,0.419294,0.396374,0.986328
0.730552,0.223365,0.730552,0.630085
0.355510,0.345622,0.355510,0.661794
0.389630,0.802576,0.389630,0.418287
0.289773,0.321787,0.289773,0.714652
0.460738,0.638539,0.460738,0.762841
0.124607,0.012909,0.124607,0.076510
0.230903,0.624043,0.230903,0.268715
0.689322,0.997375,0.689322,0.147923
0.705588,0.121616,0.705588,0.019654
0.502396,0.411237,0.502396,0.599078
0.206214,0.170843,0.206214,0.441298
0.181463,0.717948,0.181463,0.295541
0.593005,0.820063,0.593005,0.289407
0.478622,0.602557,0.478622,0.349223
0.112461,0.583544,0.112461,0.763329
0.940550,0.991699,0.940550,0.293924
0.870113,0.023682,0.870113,0.744102
0.193518,0.197607,0.193518,0.386242
0.928190,0.457747,0.928190,0.157811
0.853816,0.188116,0.853816,0.031343
0.028138,0.790124,0.028138,0.463973
0.062593,0.980956,0.062593,0.333781
0.938566,0.469161,0.938566,0.268502
0.646352,0.163182,0.646352,0.773156
0.427503,0.569414,0.427503,0.062410
0.901822,0.535997,0.901822,0.004975
0.860439,0.998535,0.860439,0.084780
0.006226,0.884030,0.006226,0.786554
0.422681,0.829279,0.422681,0.311136
0.052492,0.869991,0.052492,0.027467
0.967284,0.756706,0.967284,0.566759
0.709372,0.054140,0.709372,0.965758
0.487381,0.679983,0.487381,0.764946
0.506424,0.038942,0.506424,0.468276
0.214179,0.409589,0.214179,0.270241
0.744499,0.738456,0.744499,0.456862
0.339366,0.499313,0.339366,0.386853
0.030641,0.772851,0.030641,0.458907
0.362896,0.203223,0.362896,0.971770
0.438368,0.988098,0.438368,0.283059
0.065584,0.557726,0.065584,0.173132
0.292734,0.100314,0.292734,0.820307
0.106845,0.588672,0.106845,0.293527
0.580554,0.465529,0.580554,0.969390
0.247169,0.643239,0.247169,0.778252
0.985565,0.973968,0.985565,0.687857
0.196020,0.847072,0.196020,0.328501
0.548509,0.069643,0.548509,0.167760
0.084292,0.686361,0.084292,0.139836
0.952422,0.895108,0.952422,0.136448
0.562120,0.714713,0.562120,0.265297
0.432600,0.560625,0.432600,0.282235
0.521348,0.385266,0.521348,0.103732
0.311991,0.538987,0.311991,0.805414
0.443434,0.007813,0.443434,0.013215
0.161107,0.184881,0.161107,0.093722
0.371838,0.830744,0.371838,0.049043
0.583361,0.379620,0.583361,0.523453
0.509903,0.247902,0.509903,0.827326
0.625141,0.300333,0.625141,0.385052
0.443403,0.130985,0.443403,0.513016
0.810999,0.314859,0.810999,0.933866
0.988189,0.286325,0.988189,0.933348
0.803735,0.001038,0.803735,0.566057
0.662831,0.036958,0.662831,0.816095
0.689718,0.291391,0.689718,0.119266
0.786431,0.929746,0.786431,0.152715
0.888852,0.742546,0.888852,0.298471
0.201056,0.567156,0.201056,0.686941
0.689810,0.929777,0.689810,0.226783
0.619556,0.564653,0.619556,0.527635
0.410230,0.966613,0.410230,0.121097
0.598163,0.632527,0.598163,0.887448
0.181860,0.149266,0.181860,0.093020
0.134068,0.782891,0.134068,0.945891
0.360668,0.726341,0.360668,0.074587
0.888333,0.661763,0.888333,0.837703
0.561968,0.793115,0.561968,0.869045
0.033143,0.006134,0.033143,0.766045
0.320719,0.311228,0.320719,0.326548
0.724937,0.225990,0.724937,0.240913
0.376507,0.253273,0.376507,0.645253
0.201575,0.111301,0.201575,0.442366
0.583850,0.872097,0.583850,0.796625
0.505448,0.664083,0.505448,0.708670
0.447279,0.095553,0.447279,0.076601
0.830775,0.055330,0.830775,0.149785
0.281472,0.045991,0.281472,0.781274
0.496506,0.707297,0.496506,0.385571
0.996521,0.684683,0.996521,0.007538
0.543840,0.500229,0.543840,0.408979
0.507859,0.581439,0.507859,0.579028
0.958892,0.104617,0.958892,0.574541
0.771752,0.809107,0.771752,0.096866
0.520463,0.438093,0.520463,0.711356
0.445143,0.963134,0.445143,0.115360
0.272500,0.247536,0.272500,0.361644
0.170995,0.306070,0.170995,0.442885
0.622028,0.816095,0.622028,0.143895
0.488388,0.037172,0.488388,0.567644
0.061434,0.795190,0.061434,0.241188
0.367626,0.686819,0.367626,0.208350
0.516495,0.161473,0.516495,0.014435
0.370525,0.636067,0.370525,0.990204
0.318827,0.299142,0.318827,0.740684
0.435438,0.761254,0.435438,0.245460
0.803583,0.206610,0.803583,0.476424
0.287393,0.203467,0.287393,0.939390
0.532060,0.828761,0.532060,0.045808
0.473495,0.263161,0.473495,0.720908
0.139470,0.513871,0.139470,0.154027
0.022736,0.419568,0.022736,0.098422
0.807581,0.595752,0.807581,0.625507
0.731407,0.475234,0.731407,0.740745
0.362194,0.100711,0.362194,0.767174
0.073122,0.825709,0.073122,0.902554
0.996033,0.579608,0.996033,0.856807
0.734092,0.853877,0.734092,0.975555
0.616230,0.064760,0.616230,0.756371
0.773125,0.449629,0.773125,0.163915
0.817133,0.152226,0.817133,0.650075
0.406873,0.654347,0.406873,0.285348
0.477798,0.208655,0.477798,0.907956
0.420026,0.430403,0.420026,0.696646
0.984802,0.703269,0.984802,0.073824
0.200415,0.555773,0.200415,0.344615
0.079714,0.665090,0.079714,0.978881
0.399213,0.643483,0.399213,0.941832
0.332041,0.264779,0.332041,0.979766
0.215918,0.286111,0.215918,0.267281
0.236549,0.521836,0.236549,0.321879
0.308786,0.325510,0.308786,0.592425
0.936125,0.136479,0.936125,0.627766
0.329814,0.247108,0.329814,0.231697
0.569353,0.446822,0.569353,0.510300
0.084872,0.699606,0.084872,0.218451
0.243294,0.510727,0.243294,0.311014
0.319010,0.139348,0.319010,0.105686
0.630940,0.312998,0.630940,0.963317
0.126408,0.600116,0.126408,0.891873
0.194006,0.097324,0.194006,0.980804
0.985778,0.587298,0.985778,0.071566
0.030641,0.823389,0.030641,0.570635
0.420240,0.097720,0.420240,0.811487
0.347911,0.748741,0.347911,0.871670
0.282754,0.764122,0.282754,0.251045
0.559587,0.136052,0.559587,0.317820
0.666097,0.124516,0.666097,0.928220
0.008698,0.084994,0.008698,0.126316
0.438032,0.016938,0.438032,0.330302
0.315378,0.489273,0.315378,0.911069
0.401593,0.098849,0.401593,0.569811
0.349315,0.118717,0.349315,0.420728
0.080050,0.491714,0.080050,0.185003
0.827448,0.826289,0.827448,0.402264
0.127262,0.550432,0.127262,0.065981
0.536699,0.880093,0.536699,0.589007
0.362682,0.758080,0.362682,0.505234
0.181646,0.420392,0.181646,0.814081
0.431532,0.745262,0.431532,0.373516
0.857112,0.041780,0.857112,0.248512
0.090091,0.434645,0.090091,0.420545
0.145665,0.500076,0.145665,0.764763
0.115696,0.310648,0.115696,0.700980
0.840754,0.544267,0.840754,0.424757
0.841975,0.813807,0.841975,0.124912
0.293741,0.873806,0.293741,0.093356
0.318918,0.860347,0.318918,0.133976
0.387127,0.220374,0.387127,0.176519
0.098239,0.486740,0.098239,0.501846
0.131748,0.555162,0.131748,0.484634
0.643330,0.619312,0.643330,0.260109
0.889828,0.420637,0.889828,0.220740
0.364391,0.968566,0.364391,0.749168
0.222236,0.387799,0.222236,0.093936
0.278817,0.048860,0.278817,0.793878
0.361553,0.638112,0.361553,0.557573
0.296152,0.323069,0.296152,0.004303
0.309366,0.670492,0.309366,0.172460
0.128330,0.471755,0.128330,0.201697
0.559160,0.133396,0.559160,0.095340
0.824763,0.788018,0.824763,0.969054
0.443922,0.782006,0.443922,0.692007
0.932615,0.696890,0.932615,0.327006
0.108676,0.559832,0.108676,0.275643
0.281747,0.399884,0.281747,0.534654
0.108371,0.806269,0.108371,0.970122
0.395215,0.644612,0.395215,0.015198
0.630299,0.588153,0.630299,0.698233
0.524094,0.619098,0.524094,0.406873
0.341838,0.157201,0.341838,0.295022
0.307779,0.971587,0.307779,0.738578
0.863247,0.531754,0.863247,0.746086
0.059145,0.954802,0.059145,0.730857
0.865047,0.203925,0.865047,0.550707
0.674703,0.695730,0.674703,0.221412
0.790948,0.971618,0.790948,0.210303
0.169652,0.589984,0.169652,0.716208
0.205329,0.895535,0.205329,0.841762
0.838282,0.821406,0.838282,0.064913
0.765984,0.381237,0.765984,0.915372
0.038759,0.006531,0.038759,0.262001
0.821741,0.386212,0.821741,0.118503
0.603717,0.964232,0.603717,0.372295
0.635090,0.751793,0.635090,0.343760
0.875027,0.610096,0.875027,0.581835
0.229896,0.660268,0.229896,0.802118
0.364116,0.976165,0.364116,0.373669
0.864101,0.216926,0.864101,0.261299
0.037263,0.355174,0.037263,0.828669
0.127140,0.157048,0.127140,0.409223
0.225501,0.570452,0.225501,0.051119
0.663015,0.677969,0.663015,0.341960
0.159886,0.370128,0.159886,0.719901
0.517411,0.396008,0.517411,0.177313
0.131687,0.946806,0.131687,0.763726
0.110904,0.428724,0.110904,0.792962
0.277535,0.582049,0.277535,0.162420
0.836268,0.601672,0.836268,0.689627
0.989502,0.416059,0.989502,0.872433
0.281137,0.780663,0.281137,0.979614
0.950346,0.341960,0.950346,0.877621
0.075900,0.328593,0.075900,0.499924
0.793573,0.025513,0.793573,0.365154
0.366100,0.687765,0.366100,0.050539
0.388714,0.049654,0.388714,0.026246
0.910215,0.086489,0.910215,0.757805
0.751427,0.183844,0.751427,0.481887
0.802332,0.371624,0.802332,0.562578
0.578600,0.778802,0.578600,0.833613
0.819697,0.965148,0.819697,0.833552
0.408551,0.285897,0.408551,0.339396
0.395489,0.946440,0.395489,0.105625
0.406232,0.901852,0.406232,0.214362
0.216437,0.259285,0.216437,0.943144
0.773278,0.337962,0.773278,0.556566
0.445448,0.043886,0.445448,0.928007
0.783258,0.715079,0.783258,0.397687
0.569292,0.093875,0.569292,0.773247
0.441786,0.582629,0.441786,0.879086
0.871212,0.438368,0.871212,0.561052
0.771691,0.063601,0.771691,0.552202
0.528611,0.048921,0.528611,0.106204
0.723197,0.123783,0.723197,0.804682
0.335826,0.671743,0.335826,0.444349
0.709037,0.966430,0.709037,0.410932
0.051515,0.784478,0.051515,0.445174
0.764550,0.551683,0.764550,0.208014
0.371593,0.678487,0.371593,0.550737
0.333048,0.241279,0.333048,0.896420
0.526688,0.665670,0.526688,0.638874
0.675710,0.567888,0.675710,0.965758
0.504929,0.410657,0.504929,0.011231
0.906980,0.129795,0.906980,0.745628
0.899503,0.387738,0.899503,0.506821
0.654500,0.610309,0.654500,0.581378
0.381329,0.462905,0.381329,0.740074
0.344401,0.922422,0.344401,0.134953
0.796869,0.600971,0.796869,0.464217
0.111515,0.478164,0.111515,0.810511
0.890500,0.697439,0.890500,0.059603
0.334361,0.583361,0.334361,0.305307
0.652455,0.535752,0.652455,0.146916
0.795404,0.956999,0.795404,0.285562
0.291238,0.869076,0.291238,0.325510
0.466201,0.375774,0.466201,0.187017
0.831507,0.627522,0.831507,0.036561
0.917570,0.443709,0.917570,0.140965
0.336528,0.250099,0.336528,0.551592
0.354717,0.486557,0.354717,0.024842
0.755974,0.141789,0.755974,0.085452
0.277383,0.571490,0.277383,0.638142
0.398450,0.255531,0.398450,0.034852
0.765069,0.651448,0.765069,0.003052
0.029328,0.799249,0.029328,0.341563
0.387066,0.834864,0.387066,0.790399
0.593280,0.067873,0.593280,0.980621
0.737815,0.780053,0.737815,0.870327
0.561876,0.400525,0.561876,0.573626
0.596789,0.214728,0.596789,0.988067
0.906369,0.262276,0.906369,0.127171
